	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151
am0201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	3	0	0	0	3	1	0	0	2	1	2	2	0	0	1	1	2	1	3	2	1	0	2	1	2	0	1	2	2	1	0	2	2	3	2	0	3	0	3	1	1	3	2	0	0	3	2	1	2	1	1	0	2	2	0	2	2	2	2	1	0	0	1	4	4	2	3	2	0	0	1	0	5	2	2	3	1	1	2	1	1	4	2	1	1	2	5	2	0	2	6	0	1	3	2	1	0	6	1	3	3	2	2	6	1	4	0	5	7	5	3	2	3	4	4	4	4	2	2	4	2	1	8
am0202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	2	1	0	1	1	2	0	1	0	0	0	1	3	0	0	1	0	0	2	0	0	0	1	1	0	0	0	1	0	1	0	0	2	0	1	0	0	0	1	2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	0	2	0	1	1	0	2	1	0	4	0	1	1	3	0	0	2	1	2	0	0	3	2	0	0	1	2	1	1	1	0	1	2	0	1	0	2	2	1	0	1	2	0	0	0	3
am0203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	1	5	1	4	0	1	2	2	2	0	2	1	1	3	1	6	1	2	2	1	4	2	3	1	3	1	2	2	0	0	2	3	2	0	1	5	2	2	4	3	3	4	1	2	3	3	2	3	3	3	1	5	3	3	3	0	0	4	4	3	1	2	4	4	0	3	3	4	4	2	4	2	2	4	4	4	4	2	6	8	5	4	2	1	3	7	7	8	1	4	4	6	4	6	3	3	5	7	3	0	1	4	2	13	5	6	4	3	2	7	10	7	8	6	8	7	4	7	7	15
am0204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	2	0	1	0	1	0	1	0	1	0	0	2	1	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	1	0	2	1	0	0	1	1	0	1	1	2	0	1	1	0	0	0	3	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	2	0	2	2	1	1	1	2	0	3	0	1	0	0	1	2	1	1	0	1	3	1	0	0	2	1	0	2	1	1	3	1	1	2	2	4	2	0	1	1	0	2	2	2
am0205	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	4	0	0	1	2	0	0	0	1	1	2	0	0	1	2	0	0	0	0	1	1	2	1	0	0	1	0	0	0	0	1	0	2	0	2	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	2	0	0	0	0	2	1	2	2	1	1	0	1	0	1	1	1	0	1	1	2	0	1	0	0	1	0	4	0	2	1	0	0	1	2	2	2	2	4	2	3	0	2	1	1	1	0	2	3	2
am0206	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	2	0	3	1	0	3	0	0	0	0	0	1	0	2	0	0	0	3	1	0	3	1	2	0	0	0	1	1	1	0	0	1	1	2	1	2	0	1	2	0	0	2	2	3	2	3	0	2	2	2	0	0	3	2	2	2	2	0	1	2	0	3	2	3	2	0	2	2	3	3	4	1	2	1	2	1	3	1	2	0	1	4	2	2	2	5	1	1	3	3	1	1	2	0	0	2	1	4	1	2	3	5	1	2	0	7	1	5	3	8	8	1	3	2	4
am0207	0	0	0	0	1	0	0	0	0	1	1	2	1	0	2	1	1	1	0	1	2	0	2	2	0	2	1	1	0	0	0	1	1	2	1	2	5	0	3	1	3	1	1	4	4	2	0	2	1	4	0	1	0	2	2	1	0	2	2	2	3	5	1	2	1	2	0	0	2	4	5	2	1	0	6	1	2	2	1	2	3	3	4	4	4	0	2	3	2	0	6	2	1	0	1	2	3	3	1	5	3	2	5	9	1	2	7	3	3	3	2	3	4	2	3	1	8	4	3	4	1	1	5	5	4	2	1	3	2	5	6	5	3	2	1	4	2	1	3	3	4	7	4	4	3	5	7	7	9	10	11	19
am0208	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	0	0	2	1	0	0	1	0	1	0	1	1	0	1	2	1	1	0	0	1	2	1	1	6	0	0	2	4	3	5	1	2	2	1	0	0	0	3	8	2	2	4	2	2	1	6	3	0	2	0	2	6	2	2	4	2	1	2	1	2	5	7	2	2	3	1	3	2	2	1	4	4	3	4	1	2	0	2	1	1	0	3	1	2	3	4	3	1	3	1	4	4	0	1	3	2	6	4	3	2	3	0	5	6	0	3	4	6	7	2	0	2	2	4	6	3	4	3	2	8	3	1	4	4	3	8	9	4	8	5	4	5	12	4	8	14
am0209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	3	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	1	0	1	0	1	1	0	1	1	0	1	1	2	1	0	1	1	3	1	0	2	0	0	1	0	1	1	0	2	0	0	1	1	1	0	0	1	0	0	2	3	2	2	2	2
am0210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	1	0	2	0	1	3	1	0	2	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	2	0	2	0	1	2	1	1	2	0	4	3	1	0	2	3	2	2	4	0	0	0	0	3	0	0	2	0	1	1	1	0	2	0	2	2	2	0	0	0	3	2	4	4	0	3	0	5	0	2	3	2	1	0	0	1	0	3	2	1	3	3	0	0	1	1	0	2	1	1	1	1	1	0	2	4	1	4	1	1	1	6	6	4
am0211	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	2	1	0	1	1	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	2	1	0	1	1	2	0	2	0	0	2	1	0	2	0	1	0	2	0	1	1	0	1	3	1	0	3	2	1	2	0	3	0	3	0	3	2	4	1	2	2	2	1	0	1	3	2	2	5	4	0	4	3	0	0	0	2	0	1	3	4	4	0	2	4	1	1	1	2	1	4	3	4	2	3	0	7	0	3	1	0	2	2	1	3	1	5	5	6	1	2	2	1	7	5	6	1	3	5	5	2	3	7
am0212	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	1	2	0	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	1	2	0	0	0	1	1	1	1	1	0	1	0	1	1	0	0	2	1	2	1	0	2	2	3	1	1	2
am0213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	2	1	0	1	0	0	0	1	0	1	2	0	2	1	1	1	0	3	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	2	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	4	3	1	0	2	2	0	1	1	2	1	1	2	1	0	1	1	0	0	0	2	0	1	0	2	0	1	1	3	0	0	1	4	1	1	3	3	1	1	0	2	0	1	4	1	0	1	2	2	3	1	1	1	2	3	3	0	1	1	2	0	2	1	1	1	0	3
am0214	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1
am0215	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	2	0	0	0	1	0	1	2	0	0	0	0	2	0	0	0	0	1	0	1	0	1	1	0	0	0	0	3	0	2	1	0	1	1	0	0	1	4	0	0	0	0	1	0	0	1	5	1	1	0	2	0	0	0	2	0	0	0	1	1	0	1	5	1	1	1	0	0	0	0	0	0	2	1	0	0	2	2	1	0	3	0	0	2	1	1	3	2	2	2	0	3	1	2	1	0	1	2	2	0	1	2	0	4	1	3	1	1	1	1	2	5	1	0	2	3	1	3	3	2	1	2	1	4	4	5	2	3	5	7
am0216	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	4	3	1	0	1	0	1	0	2	1	5	1	4	5	1	3	7	4	2	6	1	1	5	5	4	3	3	4	3	1	1	5	3	2	4	1	1	5	2	2	3	2	1	2	2	4	6	2	1	4	0	4	5	2	5	5	4	2	3	4	3	2	1	1	2	1	1	4	5	3	4	2	2	2	1	5	1	2	8	4	3	8	2	8	1	2	2	1	1	1	2	4	8	2	3	3	5	4	3	9	3	2	3	6	3	4	9	2	4	9	2	4	4	3	3	7	6	6	3	4	4	9	3	4	4	7	6	7	3	11	9	19
am0217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	1	1	0	2	1	0	0	0	0	0	1	2	1	0	1	0	1	0	0	0	1	0	0	0	1	2	2	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	3	1	1	1	0	0	2	0	2	1	1	1	0	1	0	1	1	0	0	1	0	2	2	1	1	1	1	1	2	0	2	0	1	0	0	0	2	0	1	1	2	1	0	3	0	0	1	0	0	0	1	1	3	2	1	1	0	0	1	0	4	0	3	2	2	0	0	1	0
am0218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	1	0	0	0	0	2	0	0	1	0	0	2	1	0	3	0	0	0	0	2	2	1	0	0	0	2	1	1	0	0	0	2	0	1	0	0	1	1	0	0	0	1	2	0	1	1	0	3	0	1	1	0	1	4	2	0	0	1	1	1	0	0	0	3	0	1	0	1	0	0	0	2	1	1	1	0	1	1	1	2	0	4	2	2	0	0	0	1	1	1	0	1	1	1	2	2	0	3	2	0	0	6	0	2	2	2	0	4	3	3	3	5	5	3	3	4	1	4	4	3
am0219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	1	0	0	0	1	1	0	0	0	0	4	0	0	2	0	1	1	0	0	1	2	0	4	2	1	1	1	0	2	0	1	1	0	0	2	1	4	0	0	0	1	0	1	0	1	2	1	2	0	0	0	2	1	0	3	0	4	2	2	0	2	3	4	1	3	2	3	2	0	1	1	1	1	1	1	1	1	5	1	2	3	0	2	3	0	4	2	1	0	2	0	2	0	1	2	0	2	3	0	5	2	3	2	2	2	4	4	1	2	2	4	3	1	2	2	1	2	0	5	7	6	4	4	2
am0220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0	0	2	1	2	0	1	0	1	0	1	0	1	0	0	1	4	0	2	1	4	1	0	2	3	1	0	0	5	0	2	4	1	0	0	2	0	2	2	0	1	1	1	4	0	0	1	4	1	4	2	5	2	4	3	3	1	4	2	0	1	3	3	0	6	3	3	1	0	1	3	3	2	2	4	3	0	3	1	7	4	5	9	4	7	8
am0221	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	3	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	2	1	1	1	1	1	0	1	1	2	0	1	2	1	1	2	0	0	0	0	1	2	1	2	5	0	3	0	1	1	1	1	7	0	0	0	3	1	2	1	0	1	1	0	0	0	0	0	3	0	1	3	4	0	1	5	2	1	0	1	0	1	0	2	2	1	2	1	1	1	2	0	1	1	1	0	1	1	0	1	3	2	1	0	0	2	0	1	3	2	0	0	4	5	0	1	1	2	0	1	1	0	2	0	0	3	3	1	1	3	4
am0222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1
am0223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	2	2	0	1	3	0	0	0	1	3	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	2	0	1	0	0	1	1	3	0	1	0	2	2	1	0	1	0	1	1	0	1	1	1	1	1	3	1	0	0	3	2	1	1	0	0	1	1	1	1	0	1	1	1	0	2	0	2	3	0	1	1	0	0	1	0	0	1	0	1	1	1	2	0	0	0	3	3	1	0	1	2	0	2	1	2	5	2	3
am0224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	1	1	0
am0225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	2	3	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	3
am0226	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	2	0	1	0	1	3	2	0	1	1	1	2	1	0	3	1	2	0	3	4	3	1	2	3	4	5	3	1	0	2	7	0	2	1	2	4	7	5	1	1	2	4	3	3	5	0	5	4	1	0	1	4	3	4	2	1	4	5	4	4	3	6	3	0	7	6	6	3	9	8	5	7	4	6	2	4	2	9	6	5	3	8	5	8	3	5	6	4	2	4	7	6	10	9	5	6	2	7	5	4	2	10	10	3	5	5	11	4	11	11	7	10	12	10	11	4	9	5	7	9	7	11	13	9
am0227	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	2	1	0	0	2	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	3	0	0	0	1	3	3
am0228	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	1	2	0	1	2	0	0	4	1	2	1	2	2	0	1	2	8	2	1	6	2	3	3	3	2	4	2	1	5	5	5	6	1	3	4	4	1	5	2	4	6	3	7	4	2	4	7	2	2	12	1	5	3	6	4	3	5	8	5	5	6	9	5	4	3	11	3	4	3	7	3	14	9	3	9	4	6	0	6	13	7	5	4	4	6	9	8	11	5	5	12	4	9	4	8	10	8	6	12	8	7	6	7	9	13	14	15	8	5	10	9	8	13	0	9	10	6	7	10	8	11	13	5	4	9	9	9	9	10	14	16	4	10	14	27
am0229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	3	2	0	0	0	0	0	1	0	1	0	0	0
am0230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	3	1	2	0	1	0	1	0	1	0	0	2	1	0	0	3	1	1	1	2	1	4	0	1	1	1	1	2	3	1	0	0	1	1	3	1	0	3	3	0	1	3	1	1	1	0	1	2	0	2	1	4	0	3	2	1	4	0	1	1	0	0	1	4	2	1	2	2	3	2	2	0	1	2	1	0	3	0	1	2	1	1	2	1	6	3	1	2	3	5	5	2	1	2	6
am0231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	2	0	0	0	1	0	0	1	0	1	1	0	0	0	2	0	0	0	0	1	0	2	0	3	5	1	0	0	1	4	0	0	0	5	0	0	1	0	0	0	3	0	1	0	2	0	0	0	1	1	2	4	1	0	0	0	0	2	2	0	2	0	2	0	1	2	0	2	0	0	1	0	0	0	1	1	3	0	0	1	1	2	1	0	0	1	1	0	0	1	1	0	1	0	5	2	4	0	0	1	1	1	0	0	0	2	0	2	1	7	6	1	0	0	4
